Entity,Code,Day,Daily hospital occupancy
Canada,CAN,2020-07-16,491
Canada,CAN,2020-07-17,483
Canada,CAN,2020-07-18,470
Canada,CAN,2020-07-19,477
Canada,CAN,2020-07-20,488
Canada,CAN,2020-07-21,496
Canada,CAN,2020-07-22,496
Canada,CAN,2020-07-23,511
Canada,CAN,2020-07-24,484
Canada,CAN,2020-07-25,425
Canada,CAN,2020-07-26,398
Canada,CAN,2020-07-27,401
Canada,CAN,2020-07-28,412
Canada,CAN,2020-07-29,403
Canada,CAN,2020-07-30,411
Canada,CAN,2020-07-31,379
Canada,CAN,2020-08-01,366
Canada,CAN,2020-08-02,358
Canada,CAN,2020-08-03,359
Canada,CAN,2020-08-04,363
Canada,CAN,2020-08-05,341
Canada,CAN,2020-08-06,346
Canada,CAN,2020-08-07,328
Canada,CAN,2020-08-08,314
Canada,CAN,2020-08-09,311
Canada,CAN,2020-08-10,302
Canada,CAN,2020-08-11,286
Canada,CAN,2020-08-12,273
Canada,CAN,2020-08-13,268
Canada,CAN,2020-08-14,271
Canada,CAN,2020-08-15,265
Canada,CAN,2020-08-16,263
Canada,CAN,2020-08-17,245
Canada,CAN,2020-08-18,256
Canada,CAN,2020-08-19,259
Canada,CAN,2020-08-20,247
Canada,CAN,2020-08-21,238
Canada,CAN,2020-08-22,232
Canada,CAN,2020-08-23,226
Canada,CAN,2020-08-24,229
Canada,CAN,2020-08-25,236
Canada,CAN,2020-08-26,233
Canada,CAN,2020-08-27,243
Canada,CAN,2020-08-28,253
Canada,CAN,2020-08-29,243
Canada,CAN,2020-08-30,242
Canada,CAN,2020-08-31,247
Canada,CAN,2020-09-01,273
Canada,CAN,2020-09-02,268
Canada,CAN,2020-09-03,254
Canada,CAN,2020-09-04,260
Canada,CAN,2020-09-05,245
Canada,CAN,2020-09-06,246
Canada,CAN,2020-09-07,252
Canada,CAN,2020-09-08,250
Canada,CAN,2020-09-09,263
Canada,CAN,2020-09-10,270
Canada,CAN,2020-09-11,276
Canada,CAN,2020-09-12,273
Canada,CAN,2020-09-13,270
Canada,CAN,2020-09-14,281
Canada,CAN,2020-09-15,298
Canada,CAN,2020-09-16,285
Canada,CAN,2020-09-17,302
Canada,CAN,2020-09-18,313
Canada,CAN,2020-09-19,318
Canada,CAN,2020-09-20,325
Canada,CAN,2020-09-21,342
Canada,CAN,2020-09-22,380
Canada,CAN,2020-09-23,408
Canada,CAN,2020-09-24,411
Canada,CAN,2020-09-25,426
Canada,CAN,2020-09-26,456
Canada,CAN,2020-09-27,467
Canada,CAN,2020-09-28,494
Canada,CAN,2020-09-29,539
Canada,CAN,2020-09-30,571
Canada,CAN,2020-10-01,593
Canada,CAN,2020-10-02,621
Canada,CAN,2020-10-03,628
Canada,CAN,2020-10-04,652
Canada,CAN,2020-10-05,690
Canada,CAN,2020-10-06,752
Canada,CAN,2020-10-07,774
Canada,CAN,2020-10-08,820
Canada,CAN,2020-10-09,849
Canada,CAN,2020-10-10,845
Canada,CAN,2020-10-11,844
Canada,CAN,2020-10-12,853
Canada,CAN,2020-10-13,915
Canada,CAN,2020-10-14,943
Canada,CAN,2020-10-15,960
Canada,CAN,2020-10-16,995
Canada,CAN,2020-10-17,1026
Canada,CAN,2020-10-18,1009
Canada,CAN,2020-10-19,1018
Canada,CAN,2020-10-20,1077
Canada,CAN,2020-10-21,1062
Canada,CAN,2020-10-22,1074
Canada,CAN,2020-10-23,1079
Canada,CAN,2020-10-24,1122
Canada,CAN,2020-10-25,1122
Canada,CAN,2020-10-26,1140
Canada,CAN,2020-10-27,1157
Canada,CAN,2020-10-28,1163
Canada,CAN,2020-10-29,1168
Canada,CAN,2020-10-30,1177
Canada,CAN,2020-10-31,1182
Canada,CAN,2020-11-01,1222
Canada,CAN,2020-11-02,1220
Canada,CAN,2020-11-03,1305
Canada,CAN,2020-11-04,1333
Canada,CAN,2020-11-05,1370
Canada,CAN,2020-11-06,1391
Canada,CAN,2020-11-07,1377
Canada,CAN,2020-11-08,1383
Canada,CAN,2020-11-09,1463
Canada,CAN,2020-11-10,1556
Canada,CAN,2020-11-11,1623
Canada,CAN,2020-11-12,1671
Canada,CAN,2020-11-13,1727
Canada,CAN,2020-11-14,1795
Canada,CAN,2020-11-15,1780
Canada,CAN,2020-11-16,1840
Canada,CAN,2020-11-17,1945
Canada,CAN,2020-11-18,2009
Canada,CAN,2020-11-19,2027
Canada,CAN,2020-11-20,2048
Canada,CAN,2020-11-21,2077
Canada,CAN,2020-11-22,2059
Canada,CAN,2020-11-23,2148
Canada,CAN,2020-11-24,2218
Canada,CAN,2020-11-25,2243
Canada,CAN,2020-11-26,2324
Canada,CAN,2020-11-27,2350
Canada,CAN,2020-11-28,2422
Canada,CAN,2020-11-29,2438
Canada,CAN,2020-11-30,2545
Canada,CAN,2020-12-01,2638
Canada,CAN,2020-12-02,2720
Canada,CAN,2020-12-03,2724
Canada,CAN,2020-12-04,2793
Canada,CAN,2020-12-05,2830
Canada,CAN,2020-12-06,2903
Canada,CAN,2020-12-07,2957
Canada,CAN,2020-12-08,3093
Canada,CAN,2020-12-09,3121
Canada,CAN,2020-12-10,3145
Canada,CAN,2020-12-11,3139
Canada,CAN,2020-12-12,3149
Canada,CAN,2020-12-13,3140
Canada,CAN,2020-12-14,3335
Canada,CAN,2020-12-15,3499
Canada,CAN,2020-12-16,3549
Canada,CAN,2020-12-17,3556
Canada,CAN,2020-12-18,3506
Canada,CAN,2020-12-19,3542
Canada,CAN,2020-12-20,3506
Canada,CAN,2020-12-21,3616
Canada,CAN,2020-12-22,3726
Canada,CAN,2020-12-23,3725
Canada,CAN,2020-12-24,3694
Canada,CAN,2020-12-25,3714
Canada,CAN,2020-12-26,3491
Canada,CAN,2020-12-27,3596
Canada,CAN,2020-12-28,3747
Canada,CAN,2020-12-29,3776
Canada,CAN,2020-12-30,4180
Canada,CAN,2020-12-31,4187
Canada,CAN,2021-01-01,4212
Canada,CAN,2021-01-02,3970
Canada,CAN,2021-01-03,4012
Canada,CAN,2021-01-04,4263
Canada,CAN,2021-01-05,4457
Canada,CAN,2021-01-06,4651
Canada,CAN,2021-01-07,4592
Canada,CAN,2021-01-08,4554
Canada,CAN,2021-01-09,4527
Canada,CAN,2021-01-10,4525
Canada,CAN,2021-01-11,4683
Canada,CAN,2021-01-12,4879
Canada,CAN,2021-01-13,4868
Canada,CAN,2021-01-14,4848
Canada,CAN,2021-01-15,4787
Canada,CAN,2021-01-16,4706
Canada,CAN,2021-01-17,4614
Canada,CAN,2021-01-18,4645
Canada,CAN,2021-01-19,4683
Canada,CAN,2021-01-20,4612
Canada,CAN,2021-01-21,4490
Canada,CAN,2021-01-22,4395
Canada,CAN,2021-01-23,4344
Canada,CAN,2021-01-24,4204
Canada,CAN,2021-01-25,4165
Canada,CAN,2021-01-26,4215
Canada,CAN,2021-01-27,4087
Canada,CAN,2021-01-28,3975
Canada,CAN,2021-01-29,3890
Canada,CAN,2021-01-30,3797
Canada,CAN,2021-01-31,3617
Canada,CAN,2021-02-01,3610
Canada,CAN,2021-02-02,3649
Canada,CAN,2021-02-03,3486
Canada,CAN,2021-02-04,3432
Canada,CAN,2021-02-05,3312
Canada,CAN,2021-02-06,3188
Canada,CAN,2021-02-07,3058
Canada,CAN,2021-02-08,3029
Canada,CAN,2021-02-09,2997
Canada,CAN,2021-02-10,2975
Canada,CAN,2021-02-11,2816
Canada,CAN,2021-02-12,2638
Canada,CAN,2021-02-13,2608
Canada,CAN,2021-02-14,2503
Canada,CAN,2021-02-15,2542
Canada,CAN,2021-02-16,2531
Canada,CAN,2021-02-17,2504
Canada,CAN,2021-02-18,2497
Canada,CAN,2021-02-19,2375
Canada,CAN,2021-02-20,2335
Canada,CAN,2021-02-21,2274
Canada,CAN,2021-02-22,2273
Canada,CAN,2021-02-23,2360
Canada,CAN,2021-02-24,2255
Canada,CAN,2021-02-25,2193
Canada,CAN,2021-02-26,2163
Canada,CAN,2021-02-27,2126
Canada,CAN,2021-02-28,2069
Canada,CAN,2021-03-01,2114
Canada,CAN,2021-03-02,2166
Canada,CAN,2021-03-03,2138
Canada,CAN,2021-03-04,2111
Canada,CAN,2021-03-05,2080
Canada,CAN,2021-03-06,2031
Canada,CAN,2021-03-07,2003
Canada,CAN,2021-03-08,2022
Canada,CAN,2021-03-09,2086
Canada,CAN,2021-03-10,2066
Canada,CAN,2021-03-11,2046
Canada,CAN,2021-03-12,2026
Canada,CAN,2021-03-13,2039
Canada,CAN,2021-03-14,1935
Canada,CAN,2021-03-15,2069
Canada,CAN,2021-03-16,2128
Canada,CAN,2021-03-17,2108
Canada,CAN,2021-03-18,2085
Canada,CAN,2021-03-19,2102
Canada,CAN,2021-03-20,2112
Canada,CAN,2021-03-21,2112
Canada,CAN,2021-03-22,2193
Canada,CAN,2021-03-23,2287
Canada,CAN,2021-03-24,2278
Canada,CAN,2021-03-25,2293
Canada,CAN,2021-03-26,2273
Canada,CAN,2021-03-27,2343
Canada,CAN,2021-03-28,2269
Canada,CAN,2021-03-29,2221
Canada,CAN,2021-03-30,2506
Canada,CAN,2021-03-31,2516
Canada,CAN,2021-04-01,2537
Canada,CAN,2021-04-02,2605
Canada,CAN,2021-04-03,2231
Canada,CAN,2021-04-04,2253
Canada,CAN,2021-04-05,2426
Canada,CAN,2021-04-06,2692
Canada,CAN,2021-04-07,2963
Canada,CAN,2021-04-08,3024
Canada,CAN,2021-04-09,3088
Canada,CAN,2021-04-10,3141
Canada,CAN,2021-04-11,3187
Canada,CAN,2021-04-12,3388
Canada,CAN,2021-04-13,3605
Canada,CAN,2021-04-14,3721
Canada,CAN,2021-04-15,3766
Canada,CAN,2021-04-16,3811
Canada,CAN,2021-04-17,3970
Canada,CAN,2021-04-18,4010
Canada,CAN,2021-04-19,4145
Canada,CAN,2021-04-20,4337
Canada,CAN,2021-04-21,4351
Canada,CAN,2021-04-22,4422
Canada,CAN,2021-04-23,4354
Canada,CAN,2021-04-24,4350
Canada,CAN,2021-04-25,4200
Canada,CAN,2021-04-26,4384
Canada,CAN,2021-04-27,4491
Canada,CAN,2021-04-28,4416
Canada,CAN,2021-04-29,4354
Canada,CAN,2021-04-30,4303
Canada,CAN,2021-05-01,4236
Canada,CAN,2021-05-02,4068
Canada,CAN,2021-05-03,4045
Canada,CAN,2021-05-04,4311
Canada,CAN,2021-05-05,4213
Canada,CAN,2021-05-06,4066
Canada,CAN,2021-05-07,4035
Canada,CAN,2021-05-08,3913
Canada,CAN,2021-05-09,3720
Canada,CAN,2021-05-10,3721
Canada,CAN,2021-05-11,3905
Canada,CAN,2021-05-12,3832
Canada,CAN,2021-05-13,3783
Canada,CAN,2021-05-14,3700
Canada,CAN,2021-05-15,3621
Canada,CAN,2021-05-16,3333
Canada,CAN,2021-05-17,3362
Canada,CAN,2021-05-18,3552
Canada,CAN,2021-05-19,3432
Canada,CAN,2021-05-20,3301
Canada,CAN,2021-05-21,3182
Canada,CAN,2021-05-22,3070
Canada,CAN,2021-05-23,2888
Canada,CAN,2021-05-24,2802
Canada,CAN,2021-05-25,2837
Canada,CAN,2021-05-26,2851
Canada,CAN,2021-05-27,2796
Canada,CAN,2021-05-28,2707
Canada,CAN,2021-05-29,2556
Canada,CAN,2021-05-30,2320
Canada,CAN,2021-05-31,2246
Canada,CAN,2021-06-01,2308
Canada,CAN,2021-06-02,2172
Canada,CAN,2021-06-03,2107
Canada,CAN,2021-06-04,2010
Canada,CAN,2021-06-05,1924
Canada,CAN,2021-06-06,1840
Canada,CAN,2021-06-07,1800
Canada,CAN,2021-06-08,1849
Canada,CAN,2021-06-09,1774
Canada,CAN,2021-06-10,1648
Canada,CAN,2021-06-11,1585
Canada,CAN,2021-06-12,1521
Canada,CAN,2021-06-13,1402
Canada,CAN,2021-06-14,1383
Canada,CAN,2021-06-15,1429
Canada,CAN,2021-06-16,1373
Canada,CAN,2021-06-17,1295
Canada,CAN,2021-06-18,1251
Canada,CAN,2021-06-19,1185
Canada,CAN,2021-06-20,1104
Canada,CAN,2021-06-21,1068
Canada,CAN,2021-06-22,1102
Canada,CAN,2021-06-23,1056
Canada,CAN,2021-06-24,1016
Canada,CAN,2021-06-25,978
Canada,CAN,2021-06-26,967
Canada,CAN,2021-06-27,901
Canada,CAN,2021-06-28,894
Canada,CAN,2021-06-29,908
Canada,CAN,2021-06-30,880
Canada,CAN,2021-07-01,873
Canada,CAN,2021-07-02,754
Canada,CAN,2021-07-03,773
Canada,CAN,2021-07-04,714
Canada,CAN,2021-07-05,699
Canada,CAN,2021-07-06,746
Canada,CAN,2021-07-07,744
Canada,CAN,2021-07-08,705
Canada,CAN,2021-07-09,686
Canada,CAN,2021-07-10,664
Canada,CAN,2021-07-11,617
Canada,CAN,2021-07-12,604
Canada,CAN,2021-07-13,627
Canada,CAN,2021-07-14,617
Canada,CAN,2021-07-15,597
Canada,CAN,2021-07-16,588
Canada,CAN,2021-07-17,571
Canada,CAN,2021-07-18,534
Canada,CAN,2021-07-19,519
Canada,CAN,2021-07-20,537
Canada,CAN,2021-07-21,520
Canada,CAN,2021-07-22,523
Canada,CAN,2021-07-23,506
Canada,CAN,2021-07-24,491
Canada,CAN,2021-07-25,452
Canada,CAN,2021-07-26,456
Canada,CAN,2021-07-27,476
Canada,CAN,2021-07-28,458
Canada,CAN,2021-07-29,454
Canada,CAN,2021-07-30,447
Canada,CAN,2021-07-31,444
Canada,CAN,2021-08-01,419
Canada,CAN,2021-08-02,430
Canada,CAN,2021-08-03,428
Canada,CAN,2021-08-04,475
Canada,CAN,2021-08-05,480
Canada,CAN,2021-08-06,488
Canada,CAN,2021-08-07,515
Canada,CAN,2021-08-08,462
Canada,CAN,2021-08-09,493
Canada,CAN,2021-08-10,512
Canada,CAN,2021-08-11,530
Canada,CAN,2021-08-12,571
Canada,CAN,2021-08-13,583
Canada,CAN,2021-08-14,600
Canada,CAN,2021-08-15,559
Canada,CAN,2021-08-16,597
Canada,CAN,2021-08-17,687
Canada,CAN,2021-08-18,706
Canada,CAN,2021-08-19,743
Canada,CAN,2021-08-20,782
Canada,CAN,2021-08-21,802
Canada,CAN,2021-08-22,773
Canada,CAN,2021-08-23,845
Canada,CAN,2021-08-24,960
Canada,CAN,2021-08-25,991
Canada,CAN,2021-08-26,1051
Canada,CAN,2021-08-27,1092
Canada,CAN,2021-08-28,1142
Canada,CAN,2021-08-29,1011
Canada,CAN,2021-08-30,1116
Canada,CAN,2021-08-31,1290
Canada,CAN,2021-09-01,1352
Canada,CAN,2021-09-02,1360
Canada,CAN,2021-09-03,1416
Canada,CAN,2021-09-04,1402
Canada,CAN,2021-09-05,1359
Canada,CAN,2021-09-06,1401
Canada,CAN,2021-09-07,1567
Canada,CAN,2021-09-08,1739
Canada,CAN,2021-09-09,1789
Canada,CAN,2021-09-10,1824
Canada,CAN,2021-09-11,1845
Canada,CAN,2021-09-12,1771
Canada,CAN,2021-09-13,1907
Canada,CAN,2021-09-14,2012
Canada,CAN,2021-09-15,2071
Canada,CAN,2021-09-16,2091
Canada,CAN,2021-09-17,2126
Canada,CAN,2021-09-18,2119
Canada,CAN,2021-09-19,2061
Canada,CAN,2021-09-20,2125
Canada,CAN,2021-09-21,2298
Canada,CAN,2021-09-22,2318
Canada,CAN,2021-09-23,2358
Canada,CAN,2021-09-24,2375
Canada,CAN,2021-09-25,2399
Canada,CAN,2021-09-26,2275
Canada,CAN,2021-09-27,2272
Canada,CAN,2021-09-28,2502
Canada,CAN,2021-09-29,2462
Canada,CAN,2021-09-30,2501
Canada,CAN,2021-10-01,2446
Canada,CAN,2021-10-02,2435
Canada,CAN,2021-10-03,2329
Canada,CAN,2021-10-04,2343
Canada,CAN,2021-10-05,2522
Canada,CAN,2021-10-06,2535
Canada,CAN,2021-10-07,2563
Canada,CAN,2021-10-08,2554
Canada,CAN,2021-10-09,2530
Canada,CAN,2021-10-10,2429
Canada,CAN,2021-10-11,2450
Canada,CAN,2021-10-12,2379
Canada,CAN,2021-10-13,2466
Canada,CAN,2021-10-14,2460
Canada,CAN,2021-10-15,2447
Canada,CAN,2021-10-16,2412
Canada,CAN,2021-10-17,2328
Canada,CAN,2021-10-18,2296
Canada,CAN,2021-10-19,2407
Canada,CAN,2021-10-20,2329
Canada,CAN,2021-10-21,2321
Canada,CAN,2021-10-22,2239
Canada,CAN,2021-10-23,2227
Canada,CAN,2021-10-24,2084
Canada,CAN,2021-10-25,2036
Canada,CAN,2021-10-26,2133
Canada,CAN,2021-10-27,2102
Canada,CAN,2021-10-28,2048
Canada,CAN,2021-10-29,2027
Canada,CAN,2021-10-30,2017
Canada,CAN,2021-10-31,1900
Canada,CAN,2021-11-01,1858
Canada,CAN,2021-11-02,1975
Canada,CAN,2021-11-03,1987
Canada,CAN,2021-11-04,1947
Canada,CAN,2021-11-05,1905
Canada,CAN,2021-11-06,1885
